object_id,image_path,image_name
object_012,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_012/img_001.jpg,img_001.jpg
object_012,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_012/img_002.jpg,img_002.jpg
object_012,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_012/img_003.jpg,img_003.jpg
object_012,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_012/img_004.jpg,img_004.jpg
object_012,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_012/img_005.jpg,img_005.jpg
object_012,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_012/img_006.jpg,img_006.jpg
object_012,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_012/img_007.jpg,img_007.jpg
object_012,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_012/img_008.jpg,img_008.jpg
object_012,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_012/img_009.jpg,img_009.jpg
object_012,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_012/img_010.jpg,img_010.jpg
object_014,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_014/img_001.jpg,img_001.jpg
object_014,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_014/img_002.jpg,img_002.jpg
object_014,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_014/img_003.jpg,img_003.jpg
object_014,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_014/img_004.jpg,img_004.jpg
object_014,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_014/img_005.jpg,img_005.jpg
object_014,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_014/img_006.jpg,img_006.jpg
object_014,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_014/img_007.jpg,img_007.jpg
object_014,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_014/img_008.jpg,img_008.jpg
object_014,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_014/img_009.jpg,img_009.jpg
object_014,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_014/img_010.jpg,img_010.jpg
object_015,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_015/img_001.jpg,img_001.jpg
object_015,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_015/img_002.jpg,img_002.jpg
object_015,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_015/img_003.jpg,img_003.jpg
object_015,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_015/img_004.jpg,img_004.jpg
object_015,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_015/img_005.jpg,img_005.jpg
object_015,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_015/img_006.jpg,img_006.jpg
object_015,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_015/img_007.jpg,img_007.jpg
object_015,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_015/img_008.jpg,img_008.jpg
object_015,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_015/img_009.jpg,img_009.jpg
object_015,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_015/img_010.jpg,img_010.jpg
object_016,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_016/img_001.jpg,img_001.jpg
object_016,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_016/img_002.jpg,img_002.jpg
object_016,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_016/img_003.jpg,img_003.jpg
object_016,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_016/img_004.jpg,img_004.jpg
object_016,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_016/img_005.jpg,img_005.jpg
object_016,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_016/img_006.jpg,img_006.jpg
object_016,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_016/img_007.jpg,img_007.jpg
object_016,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_016/img_008.jpg,img_008.jpg
object_016,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_016/img_009.jpg,img_009.jpg
object_016,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_016/img_010.jpg,img_010.jpg
object_017,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_017/img_001.jpg,img_001.jpg
object_017,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_017/img_002.jpg,img_002.jpg
object_017,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_017/img_003.jpg,img_003.jpg
object_017,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_017/img_004.jpg,img_004.jpg
object_017,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_017/img_005.jpg,img_005.jpg
object_017,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_017/img_006.jpg,img_006.jpg
object_017,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_017/img_007.jpg,img_007.jpg
object_017,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_017/img_008.jpg,img_008.jpg
object_017,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_017/img_009.jpg,img_009.jpg
object_017,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_017/img_010.jpg,img_010.jpg
object_018,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_018/img_001.jpg,img_001.jpg
object_018,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_018/img_002.jpg,img_002.jpg
object_018,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_018/img_003.jpg,img_003.jpg
object_018,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_018/img_004.jpg,img_004.jpg
object_018,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_018/img_005.jpg,img_005.jpg
object_018,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_018/img_006.jpg,img_006.jpg
object_018,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_018/img_007.jpg,img_007.jpg
object_018,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_018/img_008.jpg,img_008.jpg
object_018,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_018/img_009.jpg,img_009.jpg
object_018,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_018/img_010.jpg,img_010.jpg
object_019,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_019/img_001.jpg,img_001.jpg
object_019,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_019/img_002.jpg,img_002.jpg
object_019,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_019/img_003.jpg,img_003.jpg
object_019,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_019/img_004.jpg,img_004.jpg
object_019,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_019/img_005.jpg,img_005.jpg
object_019,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_019/img_006.jpg,img_006.jpg
object_019,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_019/img_007.jpg,img_007.jpg
object_019,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_019/img_008.jpg,img_008.jpg
object_019,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_019/img_009.jpg,img_009.jpg
object_019,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_019/img_010.jpg,img_010.jpg
object_020,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_020/img_001.jpg,img_001.jpg
object_020,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_020/img_002.jpg,img_002.jpg
object_020,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_020/img_003.jpg,img_003.jpg
object_020,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_020/img_004.jpg,img_004.jpg
object_020,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_020/img_005.jpg,img_005.jpg
object_020,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_020/img_006.jpg,img_006.jpg
object_020,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_020/img_007.jpg,img_007.jpg
object_020,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_020/img_008.jpg,img_008.jpg
object_020,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_020/img_009.jpg,img_009.jpg
object_020,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_020/img_010.jpg,img_010.jpg
object_021,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_021/img_001.jpg,img_001.jpg
object_021,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_021/img_002.jpg,img_002.jpg
object_021,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_021/img_003.jpg,img_003.jpg
object_021,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_021/img_004.jpg,img_004.jpg
object_021,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_021/img_005.jpg,img_005.jpg
object_021,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_021/img_006.jpg,img_006.jpg
object_021,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_021/img_007.jpg,img_007.jpg
object_021,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_021/img_008.jpg,img_008.jpg
object_021,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_021/img_009.jpg,img_009.jpg
object_021,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_021/img_010.jpg,img_010.jpg
object_022,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_022/img_001.jpg,img_001.jpg
object_022,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_022/img_002.jpg,img_002.jpg
object_022,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_022/img_003.jpg,img_003.jpg
object_022,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_022/img_004.jpg,img_004.jpg
object_022,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_022/img_005.jpg,img_005.jpg
object_022,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_022/img_006.jpg,img_006.jpg
object_022,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_022/img_007.jpg,img_007.jpg
object_022,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_022/img_008.jpg,img_008.jpg
object_022,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_022/img_009.jpg,img_009.jpg
object_022,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_022/img_010.jpg,img_010.jpg
object_023,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_023/img_001.jpg,img_001.jpg
object_023,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_023/img_002.jpg,img_002.jpg
object_023,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_023/img_003.jpg,img_003.jpg
object_023,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_023/img_004.jpg,img_004.jpg
object_023,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_023/img_005.jpg,img_005.jpg
object_023,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_023/img_006.jpg,img_006.jpg
object_023,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_023/img_007.jpg,img_007.jpg
object_023,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_023/img_008.jpg,img_008.jpg
object_023,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_023/img_009.jpg,img_009.jpg
object_023,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_023/img_010.jpg,img_010.jpg
object_024,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_024/img_001.jpg,img_001.jpg
object_024,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_024/img_002.jpg,img_002.jpg
object_024,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_024/img_003.jpg,img_003.jpg
object_024,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_024/img_004.jpg,img_004.jpg
object_024,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_024/img_005.jpg,img_005.jpg
object_024,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_024/img_006.jpg,img_006.jpg
object_024,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_024/img_007.jpg,img_007.jpg
object_024,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_024/img_008.jpg,img_008.jpg
object_024,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_024/img_009.jpg,img_009.jpg
object_024,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_024/img_010.jpg,img_010.jpg
object_025,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_025/img_001.jpg,img_001.jpg
object_025,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_025/img_002.jpg,img_002.jpg
object_025,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_025/img_003.jpg,img_003.jpg
object_025,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_025/img_004.jpg,img_004.jpg
object_025,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_025/img_005.jpg,img_005.jpg
object_025,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_025/img_006.jpg,img_006.jpg
object_025,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_025/img_007.jpg,img_007.jpg
object_025,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_025/img_008.jpg,img_008.jpg
object_025,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_025/img_009.jpg,img_009.jpg
object_025,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_025/img_010.jpg,img_010.jpg
object_026,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_026/img_001.jpg,img_001.jpg
object_026,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_026/img_002.jpg,img_002.jpg
object_026,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_026/img_003.jpg,img_003.jpg
object_026,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_026/img_004.jpg,img_004.jpg
object_026,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_026/img_005.jpg,img_005.jpg
object_026,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_026/img_006.jpg,img_006.jpg
object_026,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_026/img_007.jpg,img_007.jpg
object_026,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_026/img_008.jpg,img_008.jpg
object_026,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_026/img_009.jpg,img_009.jpg
object_026,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_026/img_010.jpg,img_010.jpg
object_027,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_027/img_001.jpg,img_001.jpg
object_027,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_027/img_002.jpg,img_002.jpg
object_027,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_027/img_003.jpg,img_003.jpg
object_027,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_027/img_004.jpg,img_004.jpg
object_027,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_027/img_005.jpg,img_005.jpg
object_027,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_027/img_006.jpg,img_006.jpg
object_027,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_027/img_007.jpg,img_007.jpg
object_027,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_027/img_008.jpg,img_008.jpg
object_027,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_027/img_009.jpg,img_009.jpg
object_027,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_027/img_010.jpg,img_010.jpg
object_028,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_028/img_001.jpg,img_001.jpg
object_028,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_028/img_002.jpg,img_002.jpg
object_028,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_028/img_003.jpg,img_003.jpg
object_028,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_028/img_004.jpg,img_004.jpg
object_028,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_028/img_005.jpg,img_005.jpg
object_028,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_028/img_006.jpg,img_006.jpg
object_028,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_028/img_007.jpg,img_007.jpg
object_028,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_028/img_008.jpg,img_008.jpg
object_028,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_028/img_009.jpg,img_009.jpg
object_028,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_028/img_010.jpg,img_010.jpg
object_029,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_029/img_001.jpg,img_001.jpg
object_029,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_029/img_002.jpg,img_002.jpg
object_029,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_029/img_003.jpg,img_003.jpg
object_029,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_029/img_004.jpg,img_004.jpg
object_029,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_029/img_005.jpg,img_005.jpg
object_029,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_029/img_006.jpg,img_006.jpg
object_029,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_029/img_007.jpg,img_007.jpg
object_029,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_029/img_008.jpg,img_008.jpg
object_029,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_029/img_009.jpg,img_009.jpg
object_029,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_029/img_010.jpg,img_010.jpg
object_030,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_030/img_001.jpg,img_001.jpg
object_030,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_030/img_002.jpg,img_002.jpg
object_030,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_030/img_003.jpg,img_003.jpg
object_030,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_030/img_004.jpg,img_004.jpg
object_030,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_030/img_005.jpg,img_005.jpg
object_030,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_030/img_006.jpg,img_006.jpg
object_030,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_030/img_007.jpg,img_007.jpg
object_030,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_030/img_008.jpg,img_008.jpg
object_030,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_030/img_009.jpg,img_009.jpg
object_030,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_030/img_010.jpg,img_010.jpg
object_031,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_031/img_001.jpg,img_001.jpg
object_031,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_031/img_002.jpg,img_002.jpg
object_031,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_031/img_003.jpg,img_003.jpg
object_031,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_031/img_004.jpg,img_004.jpg
object_031,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_031/img_005.jpg,img_005.jpg
object_031,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_031/img_006.jpg,img_006.jpg
object_031,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_031/img_007.jpg,img_007.jpg
object_031,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_031/img_008.jpg,img_008.jpg
object_031,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_031/img_009.jpg,img_009.jpg
object_031,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_031/img_010.jpg,img_010.jpg
object_032,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_032/img_001.jpg,img_001.jpg
object_032,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_032/img_002.jpg,img_002.jpg
object_032,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_032/img_003.jpg,img_003.jpg
object_032,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_032/img_004.jpg,img_004.jpg
object_032,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_032/img_005.jpg,img_005.jpg
object_032,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_032/img_006.jpg,img_006.jpg
object_032,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_032/img_007.jpg,img_007.jpg
object_032,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_032/img_008.jpg,img_008.jpg
object_032,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_032/img_009.jpg,img_009.jpg
object_032,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_032/img_010.jpg,img_010.jpg
object_033,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_033/img_001.jpg,img_001.jpg
object_033,/Users/memerchik/Documents/GitHub/aister_prototypes/case-study-1/data/dataset_dev/gallery/object_033/img_002.jpg,img_002.jpg
